STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/10/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/11/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/12/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/13/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/14/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/16/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/17/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/18/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/19/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/20/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/21/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/22/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/23/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/24/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/25/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/26/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/27/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/28/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/29/2023,,,2,",L,N",0,",L,N",,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/30/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,5/31/2023,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/1/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/2/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/3/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/4/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/5/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/6/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/7/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/8/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/9/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/10/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/11/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/12/2023,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/13/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/14/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/15/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/16/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/17/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/18/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/19/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/20/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/21/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/22/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/23/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/24/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/25/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/26/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/27/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/28/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/29/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,6/30/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/1/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/2/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/3/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/4/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/5/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/6/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/7/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/8/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/9/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/10/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/11/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/12/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/13/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/14/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/15/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/16/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/17/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/18/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/19/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/20/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/21/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/22/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/23/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/24/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/25/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/26/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/27/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/28/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/29/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/30/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,7/31/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/1/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/2/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/3/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/4/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/5/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/6/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/7/2023,,,,,,,,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/8/2023,,,30,",L,N",0,",L,N",,,0,",L,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/9/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/10/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/11/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/12/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/13/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/14/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/15/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/16/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/17/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/18/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/19/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/20/2023,,,,,,,,,12.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/21/2023,,,,,,,,,38.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/22/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/23/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/24/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/25/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/26/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/27/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/28/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/29/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/30/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,8/31/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/1/2023,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/2/2023,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/3/2023,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/4/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/5/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/6/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/7/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/8/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/9/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/10/2023,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/11/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/12/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/13/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/14/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/15/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/16/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/17/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/18/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0021,"ANAHEIM 4.9 ENE, CA US",33.863231,-117.791753,90.8,9/19/2023,,,,,,,,,0,",,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
